,text,hypothesis,entailment,tx,tpred,ty,hx,hpred,hy
7233,person became a hero,the hero laughed at the warriors,False,person,became,a hero,the hero,laughed at,the warriors
7234,person became a hero,the hero dwindles into a tyrant,False,person,became,a hero,the hero,dwindles into,a tyrant
7235,person became a hero,the oracles were and looked for the hero,False,person,became,a hero,the oracles,were and looked for,the hero
7236,person became a hero,nasser emerged as a hero,True,person,became,a hero,nasser,emerged as,a hero
7237,person became a hero,the hero is in love with the daughter,False,person,became,a hero,the hero,is in love with,the daughter
7238,person became a hero,that hero lived among the daughters,False,person,became,a hero,that hero,lived among,the daughters
7239,person became a hero,the hero needs to give worshippers,False,person,became,a hero,the hero,needs to give,worshippers
7240,person became a hero,the picturesque scout crumbled before this hero,False,person,became,a hero,the picturesque scout,crumbled before,this hero
7241,person became a hero,individualist is often the hero,True,person,became,a hero,individualist,is often,the hero
7242,person became a hero,the hero had arrested a wrongdoer,False,person,became,a hero,the hero,had arrested,a wrongdoer
7243,person became a hero,the little boy will take the hero,False,person,became,a hero,the little boy,will take,the hero
7244,person became a hero,spencer died the death of a hero,False,person,became,a hero,spencer,died the death of,a hero
7245,person became a hero,the hero achieved over the allied carthaginians,False,person,became,a hero,the hero,achieved over,the allied carthaginians
7246,person became a hero,the hero had played the tyrant,False,person,became,a hero,the hero,had played,the tyrant
7247,person became a hero,crawford died like a hero,False,person,became,a hero,crawford,died like,a hero
7248,person became a hero,robertson lent himself to the hero,False,person,became,a hero,robertson,lent himself to,the hero
7249,person became a hero,tecumseh died like the hero,False,person,became,a hero,tecumseh,died like,the hero
7250,person became a hero,the bolsheviks remind us of the hero,False,person,became,a hero,the bolsheviks,remind us of,the hero
7251,person became a hero,the hero was rejected by parents,False,person,became,a hero,the hero,was rejected by,parents
7252,person became a hero,the monarch fought like a hero,False,person,became,a hero,the monarch,fought like,a hero
7253,person became a hero,the hero needs to give worshipers,False,person,became,a hero,the hero,needs to give,worshipers
7254,person became a hero,any young lady can be about the hero,False,person,became,a hero,any young lady,can be about,the hero
7255,person became a hero,every sailor is converted into a hero,True,person,became,a hero,every sailor,is converted into,a hero
7256,person became a hero,some hero is named as the ancestor,True,person,became,a hero,some hero,is named as,the ancestor
7257,person became a hero,ambitious caesar seems beside the hero,False,person,became,a hero,ambitious caesar,seems beside,the hero
7258,person became a hero,saxo grammaticus tells the story of a hero,False,person,became,a hero,saxo grammaticus,tells the story of,a hero
7259,person became a hero,small caesar seems beside the hero,False,person,became,a hero,small caesar,seems beside,the hero
7260,person became a hero,byron reminds us of the hero,False,person,became,a hero,byron,reminds us of,the hero
7261,person became a hero,claudius could understand a hero,False,person,became,a hero,claudius,could understand,a hero
7262,person became a hero,the hero was portrayed by burbage,False,person,became,a hero,the hero,was portrayed by,burbage
7263,person became a hero,the hero is occupied in killing monsters,False,person,became,a hero,the hero,is occupied in,killing monsters
7264,person became a hero,turgot was indeed a hero,True,person,became,a hero,turgot,was indeed,a hero
7265,person became a hero,general dyer was acclaimed as the hero,True,person,became,a hero,general dyer,was acclaimed as,the hero
7266,person became a hero,macarthur returned as a hero,True,person,became,a hero,macarthur,returned as,a hero
7267,person became a hero,the hero is but has a connection,False,person,became,a hero,the hero,is but has,a connection
7268,person became a hero,the hero gathers helpers,False,person,became,a hero,the hero,gathers,helpers
7269,person became a hero,the hero is in apposition with warren,False,person,became,a hero,the hero,is in apposition with,warren
7270,person became a hero,artists seek for the hero,False,person,became,a hero,artists,seek for,the hero
7271,person became a hero,augustus is glorified as the hero,True,person,became,a hero,augustus,is glorified as,the hero
7272,person became a hero,french artists seek for the hero,False,person,became,a hero,french artists,seek for,the hero
7273,person became a hero,impostors abandon hero,False,person,became,a hero,impostors,abandon,hero
7274,person became a hero,johnson was already a hero,True,person,became,a hero,johnson,was already,a hero
7275,person became a hero,the conqueror was met by the hero,False,person,became,a hero,the conqueror,was met by,the hero
7276,person became a hero,the great conqueror was met by the hero,False,person,became,a hero,the great conqueror,was met by,the hero
7277,person became a hero,the hero has always been the peasant,True,person,became,a hero,the hero,has always been,the peasant
7278,person became a hero,the savages first beheld the hero,False,person,became,a hero,the savages,first beheld,the hero
7279,person became a hero,a unobtrusive man is moulded into a hero,True,person,became,a hero,a unobtrusive man,is moulded into,a hero
7280,person became a hero,carlyle meant by the hero,False,person,became,a hero,carlyle,meant by,the hero
7281,person became a hero,luther was appointed to be the hero,True,person,became,a hero,luther,was appointed to be,the hero
7282,person became a hero,napoleon is in fact the hero,True,person,became,a hero,napoleon,is in fact,the hero
7283,person became a hero,samson is a type of the hero,False,person,became,a hero,samson,is a type of,the hero
7284,person became a hero,carlyle worshipped as a hero,False,person,became,a hero,carlyle,worshipped as,a hero
7285,person became a hero,macarthur was hailed as a hero,True,person,became,a hero,macarthur,was hailed as,a hero
7286,person became a hero,the elder brothers wait for the hero,False,person,became,a hero,the elder brothers,wait for,the hero
7287,person became a hero,the hero is always the defender,False,person,became,a hero,the hero,is always,the defender
7288,person became a hero,the speaker turned upon the hero,False,person,became,a hero,the speaker,turned upon,the hero
7289,person became a hero,this intellectual woman wielded against the hero,False,person,became,a hero,this intellectual woman,wielded against,the hero
7290,person became a hero,fitzgerald said show a hero,False,person,became,a hero,fitzgerald,said show,a hero
7291,person became a hero,heretic is often the hero,True,person,became,a hero,heretic,is often,the hero
7292,person became a hero,hero answered the margrave,False,person,became,a hero,hero,answered,the margrave
7293,person became a hero,shakespeare felt attracted to the hero,False,person,became,a hero,shakespeare,felt attracted to,the hero
7294,person became a hero,the artist became the type of hero,True,person,became,a hero,the artist,became the type of,hero
7295,person became a hero,the artist is situated between the hero,False,person,became,a hero,the artist,is situated between,the hero
7296,person became a hero,the hero is recognized by a pretty girl,False,person,became,a hero,the hero,is recognized by,a pretty girl
7297,person became a hero,the hero will protect the daughters,False,person,became,a hero,the hero,will protect,the daughters
7298,person became a hero,these letters constructed for the hero,False,person,became,a hero,these letters,constructed for,the hero
7299,person became a hero,this rival was reckoned a hero,True,person,became,a hero,this rival,was reckoned,a hero
7300,person became a hero,wordsworth has endowed this hero,False,person,became,a hero,wordsworth,has endowed,this hero
7301,person became a hero,a coward is better than a hero,False,person,became,a hero,a coward,is better than,a hero
7302,person became a hero,a socrates could not possibly be a hero,False,person,became,a hero,a socrates,could not possibly be,a hero
7303,person became a hero,every sluggish sailor is converted into a hero,True,person,became,a hero,every sluggish sailor,is converted into,a hero
7304,person became a hero,freud called after the hero,False,person,became,a hero,freud,called after,the hero
7305,person became a hero,pythagoras was content with the hero,False,person,became,a hero,pythagoras,was content with,the hero
7306,person became a hero,rodgers was hailed as a hero,True,person,became,a hero,rodgers,was hailed as,a hero
7307,person became a hero,shakespeare is and remains a hero,True,person,became,a hero,shakespeare,is and remains,a hero
7308,person became a hero,the avenger is longer the hero,False,person,became,a hero,the avenger,is longer,the hero
7309,person became a hero,the democrats nominated a hero,False,person,became,a hero,the democrats,nominated,a hero
7310,person became a hero,the hero comes into possession of a maiden,False,person,became,a hero,the hero,comes into possession of,a maiden
7311,person became a hero,the hero was being attacked by a policeman,False,person,became,a hero,the hero,was being attacked by,a policeman
7312,person became a hero,the hero inherited from an elder brother,False,person,became,a hero,the hero,inherited from,an elder brother
7313,person became a hero,the hero is driven by an evil stepmother,False,person,became,a hero,the hero,is driven by,an evil stepmother
7314,person became a hero,the hero hesitated looking at the artist,False,person,became,a hero,the hero,hesitated looking at,the artist
7315,person became a hero,the hero speaks to the chaldean noah,False,person,became,a hero,the hero,speaks to,the chaldean noah
7316,person became a hero,the hero sent the message to the governor,False,person,became,a hero,the hero,sent the message to,the governor
7317,person became a hero,the hero is to be compared to the johnson,False,person,became,a hero,the hero,is to be compared to,the johnson
7318,person became a hero,the hero escapes with the maiden,False,person,became,a hero,the hero,escapes with,the maiden
7319,person became a hero,the hero must keep watch,False,person,became,a hero,the hero,must keep,watch
7320,person became a hero,the maiden to fall with the hero,False,person,became,a hero,the maiden,to fall with,the hero
7321,person became a hero,the rajah has proved himself a hero,True,person,became,a hero,the rajah,has proved himself,a hero
7322,person became a hero,voltaire saw in him the hero,False,person,became,a hero,voltaire,saw in him,the hero
7323,person became a hero,webster defines a hero,True,person,became,a hero,webster,defines,a hero
7324,person became a hero,a minded lady saddens the hero,False,person,became,a hero,a minded lady,saddens,the hero
7325,person became a hero,any poor devil might play the hero,False,person,became,a hero,any poor devil,might play,the hero
7326,person became a hero,baudelaire confronted like the hero,False,person,became,a hero,baudelaire,confronted like,the hero
7327,person became a hero,frobisher was generally regarded as the hero,True,person,became,a hero,frobisher,was generally regarded as,the hero
7328,person became a hero,john milton stood like a hero,False,person,became,a hero,john milton,stood like,a hero
7329,person became a hero,nobody needs to be a hero,False,person,became,a hero,nobody,needs to be,a hero
7330,person became a hero,the author does not forget the hero,False,person,became,a hero,the author,does not forget,the hero
7331,person became a hero,the caesar trembled before the hero,False,person,became,a hero,the caesar,trembled before,the hero
7332,person became a hero,the faced maiden heard the words of the hero,False,person,became,a hero,the faced maiden,heard the words of,the hero
7333,person became a hero,the hero was led by a friend,False,person,became,a hero,the hero,was led by,a friend
7334,person became a hero,the hero was personated by a tall fellow,False,person,became,a hero,the hero,was personated by,a tall fellow
7335,person became a hero,the hero destroys catherine,False,person,became,a hero,the hero,destroys,catherine
7336,person became a hero,the hero defeated these barbarians,False,person,became,a hero,the hero,defeated,these barbarians
7337,person became a hero,the hero defeated these fierce barbarians,False,person,became,a hero,the hero,defeated,these fierce barbarians
7338,person became rich from steel,steel may be made by the bessemer,False,person,became rich from,steel,steel,may be made by,the bessemer
7339,person became rich from steel,the poor knave is faithful as steel,False,person,became rich from,steel,the poor knave,is faithful as,steel
7340,person became rich from steel,the author engraved on steel,False,person,became rich from,steel,the author,engraved on,steel
7341,person became rich from steel,the merchant binds in steel,False,person,became rich from,steel,the merchant,binds in,steel
7342,person became rich from steel,the worldlings are armed with steel,False,person,became rich from,steel,the worldlings,are armed with,steel
7343,person became rich from steel,the philosophers submitted with steel,False,person,became rich from,steel,the philosophers,submitted with,steel
7344,person became rich from steel,the statesman is clad in the steel,False,person,became rich from,steel,the statesman,is clad in,the steel
7345,person became rich from steel,the steel had bitten through the guard,False,person,became rich from,steel,the steel,had bitten through,the guard
7346,person became rich from steel,a young roman had recovered the steel,False,person,became rich from,steel,a young roman,had recovered,the steel
7347,person became rich from steel,suitable materials include steel,False,person,became rich from,steel,suitable materials,include,steel
7348,person became rich from steel,boys have no business with steel,False,person,became rich from,steel,boys,have no business with,steel
7349,person became rich from steel,structural workers must bring the steel,False,person,became rich from,steel,structural workers,must bring,the steel
7350,person became rich from steel,the steel had been provided by nanak,False,person,became rich from,steel,the steel,had been provided by,nanak
7351,person became rich from steel,president bush imposed on steel,False,person,became rich from,steel,president bush,imposed on,steel
7352,person became rich from steel,stalin means steel,False,person,became rich from,steel,stalin,means,steel
7353,person became rich from steel,cutters may be made from steel,False,person,became rich from,steel,cutters,may be made from,steel
7354,person became rich from steel,the angles are fabricated from steel,False,person,became rich from,steel,the angles,are fabricated from,steel
7355,person became rich from steel,the customer pays for the steel,False,person,became rich from,steel,the customer,pays for,the steel
7356,person became rich from steel,the prince tasted the steel,False,person,became rich from,steel,the prince,tasted,the steel
7357,person became rich from steel,the runners are shod with steel,False,person,became rich from,steel,the runners,are shod with,steel
7358,person became rich from steel,chambers are constructed of steel,False,person,became rich from,steel,chambers,are constructed of,steel
7359,person became rich from steel,james is true as steel,False,person,became rich from,steel,james,is true as,steel
7360,person became rich from steel,the runners were shod with steel,False,person,became rich from,steel,the runners,were shod with,steel
7361,person became rich from steel,the stones are sharp as steel,False,person,became rich from,steel,the stones,are sharp as,steel
7362,person became rich from steel,this plunger shall be made of steel,False,person,became rich from,steel,this plunger,shall be made of,steel
7363,person became rich from steel,steel has been used with success,False,person,became rich from,steel,steel,has been used with,success
7364,person became rich from steel,the lords are men in steel,False,person,became rich from,steel,the lords,are men in,steel
7365,person became rich from steel,a better laborer never struck steel,False,person,became rich from,steel,a better laborer,never struck,steel
7366,person became rich from steel,a laborer never struck steel,False,person,became rich from,steel,a laborer,never struck,steel
7367,person became rich from steel,gringos do not like steel,False,person,became rich from,steel,gringos,do not like,steel
7368,person became rich from steel,kinsman sinks beneath the steel,False,person,became rich from,steel,kinsman,sinks beneath,the steel
7369,person became rich from steel,morgan assembled steel,False,person,became rich from,steel,morgan,assembled,steel
7370,person became rich from steel,scabs are found on steel,False,person,became rich from,steel,scabs,are found on,steel
7371,person became rich from steel,screws are available in steel,False,person,became rich from,steel,screws,are available in,steel
7372,person became rich from steel,the designer must provide steel,False,person,became rich from,steel,the designer,must provide,steel
7373,person became rich from steel,the older chemists looked upon steel,False,person,became rich from,steel,the older chemists,looked upon,steel
7374,person became rich from steel,the reverend father may buy the steel,False,person,became rich from,steel,the reverend father,may buy,the steel
7375,person became rich from steel,riveters fling steel,False,person,became rich from,steel,riveters,fling,steel
7376,person became rich from steel,the girl caught the glint of steel,False,person,became rich from,steel,the girl,caught the glint of,steel
7377,person became rich from steel,the poor girl caught the glint of steel,False,person,became rich from,steel,the poor girl,caught the glint of,steel
7378,person became rich from steel,the poor natives ran from the steel,False,person,became rich from,steel,the poor natives,ran from,the steel
7379,person became rich from steel,the steel was developed by taylor,True,person,became rich from,steel,the steel,was developed by,taylor
7380,person became rich from steel,steel will be used for all members,False,person,became rich from,steel,steel,will be used for,all members
7381,person became rich from steel,steel exercised an influence over producers,False,person,became rich from,steel,steel,exercised an influence over,producers
7382,person became rich from steel,the aged warrior is covered with steel,False,person,became rich from,steel,the aged warrior,is covered with,steel
7383,person became rich from steel,the cotter is often made of steel,False,person,became rich from,steel,the cotter,is often made of,steel
7384,person became rich from steel,the governor has a heart of steel,False,person,became rich from,steel,the governor,has a heart of,steel
7385,person became rich from steel,the knight was sheathed in steel,False,person,became rich from,steel,the knight,was sheathed in,steel
7386,person became rich from steel,the noble knight was sheathed in steel,False,person,became rich from,steel,the noble knight,was sheathed in,steel
7387,person became rich from steel,the strong knight was sheathed in steel,False,person,became rich from,steel,the strong knight,was sheathed in,steel
7388,person became rich from steel,the warrior is covered with steel,False,person,became rich from,steel,the warrior,is covered with,steel
7389,person became rich from steel,a comrade has been wounded by steel,False,person,became rich from,steel,a comrade,has been wounded by,steel
7390,person became rich from steel,a fabricator furnishes with steel,False,person,became rich from,steel,a fabricator,furnishes with,steel
7391,person became rich from steel,an english watchmaker was dissatisfied with this steel,False,person,became rich from,steel,an english watchmaker,was dissatisfied with,this steel
7392,person became rich from steel,an watchmaker was dissatisfied with this steel,False,person,became rich from,steel,an watchmaker,was dissatisfied with,this steel
7393,person became rich from steel,buyers wanted steel,False,person,became rich from,steel,buyers,wanted,steel
7394,person became rich from steel,creep shifted to steel,False,person,became rich from,steel,creep,shifted to,steel
7395,person became rich from steel,ladies are harder than steel,False,person,became rich from,steel,ladies,are harder than,steel
7396,person became rich from steel,morgan organized steel,False,person,became rich from,steel,morgan,organized,steel
7397,person became rich from steel,plants were rolled into the steel,False,person,became rich from,steel,plants,were rolled into,the steel
7398,person became rich from steel,several plants were rolled into the steel,False,person,became rich from,steel,several plants,were rolled into,the steel
7399,person became rich from steel,some cunning juggler was tossing steel,False,person,became rich from,steel,some cunning juggler,was tossing,steel
7400,person became rich from steel,some juggler was tossing steel,False,person,became rich from,steel,some juggler,was tossing,steel
7401,person became rich from steel,steel convinces disputants,False,person,became rich from,steel,steel,convinces,disputants
7402,person became rich from steel,steel was first made by huntsman,False,person,became rich from,steel,steel,was first made by,huntsman
7403,person became rich from steel,steel may be used for members,False,person,became rich from,steel,steel,may be used for,members
7404,person became rich from steel,steel is furnished by the traders,False,person,became rich from,steel,steel,is furnished by,the traders
7405,person became rich from steel,the large capitalist may invest in steel,False,person,became rich from,steel,the large capitalist,may invest in,steel
7406,person became rich from steel,the page was brave as steel,False,person,became rich from,steel,the page,was brave as,steel
7407,person became rich from steel,the plant was producing steel,True,person,became rich from,steel,the plant,was producing,steel
7408,person became rich from steel,the producers manufactured steel,False,person,became rich from,steel,the producers,manufactured,steel
7409,person became rich from steel,the writer speaks of steel,False,person,became rich from,steel,the writer,speaks of,steel
7410,person became rich from steel,brutus lifted the steel,False,person,became rich from,steel,brutus,lifted,the steel
7411,person became rich from steel,carter protected steel,False,person,became rich from,steel,carter,protected,steel
7412,person became rich from steel,fewer workers could produce steel,False,person,became rich from,steel,fewer workers,could produce,steel
7413,person became rich from steel,george bush imposed on steel,False,person,became rich from,steel,george bush,imposed on,steel
7414,person became rich from steel,john was looking like steel,False,person,became rich from,steel,john,was looking like,steel
7415,person became rich from steel,keller lectures on steel,False,person,became rich from,steel,keller,lectures on,steel
7416,person became rich from steel,mccormick built on steel,False,person,became rich from,steel,mccormick,built on,steel
7417,person became rich from steel,skilled workers could manipulate steel,False,person,became rich from,steel,skilled workers,could manipulate,steel
7418,person became rich from steel,steel is largely used as a substitute,False,person,became rich from,steel,steel,is largely used as,a substitute
7419,person became rich from steel,steel rang against saracen,False,person,became rich from,steel,steel,rang against,saracen
7420,person became rich from steel,sydenham prescribed steel,False,person,became rich from,steel,sydenham,prescribed,steel
7421,person became rich from steel,the arabs are judges of steel,False,person,became rich from,steel,the arabs,are judges of,steel
7422,person became rich from steel,the brute felt the steel,False,person,became rich from,steel,the brute,felt,the steel
7423,person became rich from steel,the childs was true as steel,False,person,became rich from,steel,the childs,was true as,steel
7424,person became rich from steel,the conductor is cast steel,False,person,became rich from,steel,the conductor,is cast,steel
7425,person became rich from steel,the driver should be made of steel,False,person,became rich from,steel,the driver,should be made of,steel
7426,person became rich from steel,the inventor does not need to make steel,False,person,became rich from,steel,the inventor,does not need to make,steel
7427,person became rich from steel,the ironworkers can not handle steel,False,person,became rich from,steel,the ironworkers,can not handle,steel
7428,person became rich from steel,the magnetic conductor is cast steel,False,person,became rich from,steel,the magnetic conductor,is cast,steel
7429,person became rich from steel,the steel does not find a source,False,person,became rich from,steel,the steel,does not find,a source
7430,person became rich from steel,this constituent is best developed in steels,False,person,became rich from,steel,this constituent,is best developed in,steels
7431,person became rich from steel,this instrument is being replaced by a steel,False,person,became rich from,steel,this instrument,is being replaced by,a steel
7432,person climbed the everest,hillary reached the summit of everest,True,person,climbed,the everest,hillary,reached the summit of,everest
7433,person climbed the everest,edmund hillary reached the summit of everest,True,person,climbed,the everest,edmund hillary,reached the summit of,everest
7434,person climbed the everest,hillary had conquered everest,True,person,climbed,the everest,hillary,had conquered,everest
7435,person climbed the everest,marco polo have climbed everest,True,person,climbed,the everest,marco polo,have climbed,everest
7436,person climbed the everest,polo have climbed everest,True,person,climbed,the everest,polo,have climbed,everest
7437,person climbed the everest,a gentleman made the ascent of everest,True,person,climbed,the everest,a gentleman,made the ascent of,everest
7438,person composed a symphony,the symphony was published by steiner,False,person,composed,a symphony,the symphony,was published by,steiner
7439,person composed a symphony,this brahms had worked upon a symphony,True,person,composed,a symphony,this brahms,had worked upon,a symphony
7440,person composed a symphony,brahms had been pleased with the symphony,False,person,composed,a symphony,brahms,had been pleased with,the symphony
7441,person composed a symphony,haydn did more for the symphony,False,person,composed,a symphony,haydn,did more for,the symphony
7442,person composed a symphony,the symphony seems to come from the genius,False,person,composed,a symphony,the symphony,seems to come from,the genius
7443,person composed a symphony,the symphony had met by patron,False,person,composed,a symphony,the symphony,had met by,patron
7444,person composed a symphony,beethoven nine symphonies,False,person,composed,a symphony,beethoven,nine,symphonies
7445,person composed a symphony,emerson loved and was a symphony,False,person,composed,a symphony,emerson,loved and was,a symphony
7446,person composed a symphony,this symphony was performed under the direction of the composer,False,person,composed,a symphony,this symphony,was performed under the direction of,the composer
7447,person composed a symphony,the symphony gained a moderate success,False,person,composed,a symphony,the symphony,gained,a moderate success
7448,person composed a symphony,haydn was commissioned to write symphonies,False,person,composed,a symphony,haydn,was commissioned to write,symphonies
7449,person composed a symphony,haydn wrote a set of symphonies,True,person,composed,a symphony,haydn,wrote a set of,symphonies
7450,person composed a symphony,schumann was not satisfied with the symphony,False,person,composed,a symphony,schumann,was not satisfied with,the symphony
7451,person composed a symphony,bennett could have written a symphony,True,person,composed,a symphony,bennett,could have written,a symphony
7452,person composed a symphony,george is now with the symphony,False,person,composed,a symphony,george,is now with,the symphony
7453,person composed a symphony,the symphony was performed as conductor,False,person,composed,a symphony,the symphony,was performed as,conductor
7454,person composed a symphony,schumann completed the symphony,True,person,composed,a symphony,schumann,completed,the symphony
7455,person composed a symphony,the symphony was played as conductor,False,person,composed,a symphony,the symphony,was played as,conductor
7456,person composed a symphony,the symphony did not make upon the connoisseurs,False,person,composed,a symphony,the symphony,did not make upon,the connoisseurs
7457,person composed a symphony,a composer is working at a symphony,False,person,composed,a symphony,a composer,is working at,a symphony
7458,person composed a symphony,a whirling dervish could dance a symphony,False,person,composed,a symphony,a whirling dervish,could dance,a symphony
7459,person composed a symphony,a young composer is working at a symphony,False,person,composed,a symphony,a young composer,is working at,a symphony
7460,person composed a symphony,bruckner revised this symphony,True,person,composed,a symphony,bruckner,revised,this symphony
7461,person composed a symphony,the composers performed by the symphony,False,person,composed,a symphony,the composers,performed by,the symphony
7462,person composed a symphony,artists paint in symphonies,False,person,composed,a symphony,artists,paint in,symphonies
7463,person composed a symphony,mendelssohn employed it in the symphony,False,person,composed,a symphony,mendelssohn,employed it in,the symphony
7464,person composed a symphony,the highbrows bless the symphony,False,person,composed,a symphony,the highbrows,bless,the symphony
7465,person composed a symphony,the symphony was introduced by stokowski,False,person,composed,a symphony,the symphony,was introduced by,stokowski
7466,person composed a symphony,a cowboy could take in the symphony,False,person,composed,a symphony,a cowboy,could take in,the symphony
7467,person composed a symphony,antony truly is a symphony,False,person,composed,a symphony,antony,truly is,a symphony
7468,person composed a symphony,beethoven meditated a symphony,False,person,composed,a symphony,beethoven,meditated,a symphony
7469,person composed a symphony,brahms approached the symphony,False,person,composed,a symphony,brahms,approached,the symphony
7470,person composed a symphony,brahms described this symphony,False,person,composed,a symphony,brahms,described,this symphony
7471,person composed a symphony,haydn learned in symphony,False,person,composed,a symphony,haydn,learned in,symphony
7472,person composed a symphony,mozart began writing symphonies,True,person,composed,a symphony,mozart,began writing,symphonies
7473,person composed a symphony,new yorker becomes president of symphony,False,person,composed,a symphony,new yorker,becomes president of,symphony
7474,person composed a symphony,the cuckoo celebrates the symphony,False,person,composed,a symphony,the cuckoo,celebrates,the symphony
7475,person composed a symphony,the symphony written by a woman,True,person,composed,a symphony,the symphony,written by,a woman
7476,person composed a symphony,the symphony was scored by dvorak,True,person,composed,a symphony,the symphony,was scored by,dvorak
7477,person composed a symphony,thomas produced the symphony,True,person,composed,a symphony,thomas,produced,the symphony
7478,person composed a symphony,franz liszt playing from the symphony,False,person,composed,a symphony,franz liszt,playing from,the symphony
7479,person composed a symphony,milton attuned to the symphonies,False,person,composed,a symphony,milton,attuned to,the symphonies
7480,person composed a symphony,schumann regarded the symphony,False,person,composed,a symphony,schumann,regarded,the symphony
7481,person composed a symphony,shaw described the symphony,False,person,composed,a symphony,shaw,described,the symphony
7482,person composed a symphony,the symphonies were known to amateurs,False,person,composed,a symphony,the symphonies,were known to,amateurs
7483,person composed a symphony,the symphony was performed under the direction of mendelssohn,False,person,composed,a symphony,the symphony,was performed under the direction of,mendelssohn
7484,person composed a symphony,an artist had been playing some symphony,False,person,composed,a symphony,an artist,had been playing,some symphony
7485,person composed a symphony,berlioz had experimented with the symphony,False,person,composed,a symphony,berlioz,had experimented with,the symphony
7486,person composed a symphony,brahms never wrote a symphony,True,person,composed,a symphony,brahms,never wrote,a symphony
7487,person composed a symphony,hugo never forgot the symphony,False,person,composed,a symphony,hugo,never forgot,the symphony
7488,person composed a symphony,mahler completed symphonies,True,person,composed,a symphony,mahler,completed,symphonies
7489,person composed a symphony,mozart can open a symphony,False,person,composed,a symphony,mozart,can open,a symphony
7490,person composed a symphony,rubinstein made giving this symphony,False,person,composed,a symphony,rubinstein,made giving,this symphony
7491,person composed a symphony,schubert never heard this symphony,False,person,composed,a symphony,schubert,never heard,this symphony
7492,person composed a symphony,schumann referred was the symphony,False,person,composed,a symphony,schumann,referred was,the symphony
7493,person composed a symphony,sibelius has composed symphonies,True,person,composed,a symphony,sibelius,has composed,symphonies
7494,person composed a symphony,symphony guarantees to the donor,False,person,composed,a symphony,symphony,guarantees to,the donor
7495,person composed a symphony,the professional reviewers had not heard the symphony,False,person,composed,a symphony,the professional reviewers,had not heard,the symphony
7496,person composed a symphony,the reviewers had not heard the symphony,False,person,composed,a symphony,the reviewers,had not heard,the symphony
7497,person composed a symphony,the symphony was founded by higginson,True,person,composed,a symphony,the symphony,was founded by,higginson
7498,person composed a symphony,the symphony was founded by lee higginson,False,person,composed,a symphony,the symphony,was founded by,lee higginson
7499,person composed a symphony,the symphony was known in london,False,person,composed,a symphony,the symphony,was known in,london
7500,person composed a symphony,this symphony is dedicated to the memory of liszt,False,person,composed,a symphony,this symphony,is dedicated to the memory of,liszt
7501,person composed an opera,joseph commanded no opera,False,person,composed,an opera,joseph,commanded,no opera
7502,person composed an opera,strauss had been appointed at the opera,False,person,composed,an opera,strauss,had been appointed at,the opera
7503,person composed an opera,ferdinand took himself to the opera,False,person,composed,an opera,ferdinand,took himself to,the opera
7504,person composed an opera,the voltaire designated the opera,False,person,composed,an opera,the voltaire,designated,the opera
7505,person composed an opera,the fashionable subscribers would never consent to an opera,False,person,composed,an opera,the fashionable subscribers,would never consent to,an opera
7506,person composed an opera,the subscribers would never consent to an opera,False,person,composed,an opera,the subscribers,would never consent to,an opera
7507,person composed an opera,the operas played before elizabeth,False,person,composed,an opera,the operas,played before,elizabeth
7508,person composed an opera,weber must write operas,True,person,composed,an opera,weber,must write,operas
7509,person composed an opera,the opera was dedicated to the grand duchess,False,person,composed,an opera,the opera,was dedicated to,the grand duchess
7510,person composed an opera,monteverdi was the composer of opera,True,person,composed,an opera,monteverdi,was the composer of,opera
7511,person composed an opera,the opera failed at london,False,person,composed,an opera,the opera,failed at,london
7512,person composed an opera,the opera was played with success,False,person,composed,an opera,the opera,was played with,success
7513,person composed an opera,weber was asked to write an opera,True,person,composed,an opera,weber,was asked to write,an opera
7514,person composed an opera,brahms never wrote an opera,False,person,composed,an opera,brahms,never wrote,an opera
7515,person composed an opera,the colonel went afterwards to the opera,False,person,composed,an opera,the colonel,went afterwards to,the opera
7516,person composed an opera,the opera was produced by liszt,True,person,composed,an opera,the opera,was produced by,liszt
7517,person composed an opera,donizetti had composed operas,True,person,composed,an opera,donizetti,had composed,operas
7518,person composed an opera,the president said come to the opera,False,person,composed,an opera,the president,said come to,the opera
7519,person composed an opera,schlesinger sent me operas,False,person,composed,an opera,schlesinger,sent me,operas
7520,person composed an opera,the average listener has interest in operas,False,person,composed,an opera,the average listener,has interest in,operas
7521,person composed an opera,the first consul was returned from the opera,False,person,composed,an opera,the first consul,was returned from,the opera
7522,person composed an opera,the queen attended the opera,False,person,composed,an opera,the queen,attended,the opera
7523,person composed an opera,claudio monteverdi was the composer of opera,True,person,composed,an opera,claudio monteverdi,was the composer of,opera
7524,person composed an opera,jenny lind quitted the opera,False,person,composed,an opera,jenny lind,quitted,the opera
7525,person composed an opera,the opera was brought out in london,False,person,composed,an opera,the opera,was brought out in,london
7526,person composed an opera,the radio listener has interest in operas,False,person,composed,an opera,the radio listener,has interest in,operas
7527,person composed an opera,ladies appeared at the opera,False,person,composed,an opera,ladies,appeared at,the opera
7528,person composed an opera,liszt interested himself in the opera,False,person,composed,an opera,liszt,interested himself in,the opera
7529,person composed an opera,nebuchadnezzar appeared in an opera,False,person,composed,an opera,nebuchadnezzar,appeared in,an opera
7530,person composed an opera,genius developed into the operas,False,person,composed,an opera,genius,developed into,the operas
